,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
302,0.0724,-0.2807,1.0374,0.7918,-0.047,0.4348,-0.8337,1.3969,0.3202,-2.108,-0.7554,0.8835,0.9132,-0.4882,-0.3928,-0.2501,-1.7394,0.3598,-2.9636,-2.1438,-1.2208,-0.8007,0.0926,0.2172,-0.2002,-1.3017,0.4591,0.0433,-0.3569,0.3233,-1.9629,1.615
303,0.7355,-1.4412,-1.0958,-0.0376,0.1726,-1.2617,-3.256,0.6463,-0.2186,-0.9267,-0.8743,-0.3907,-0.9947,-0.1993,-0.25,0.9893,-1.5168,-0.2095,-1.4195,-1.6572,-0.8763,-1.3081,0.8063,-1.0359,0.2115,-2.3063,0.105,-1.0631,-0.5275,-0.0712,-1.7613,2.1017
304,0.4136,-3.1496,-0.9987,-0.5088,-0.8961,-2.5127,-4.5625,-0.2854,-0.6885,-0.5849,-0.2893,-0.4927,-2.8675,-0.8634,-0.2658,0.7102,-1.0223,-0.2841,0.1931,-2.1268,-1.6441,-1.6015,0.194,-1.1037,0.1171,-1.5677,1.0207,-0.4771,0.2717,0.2894,-0.2386,0.5796
305,-0.6485,-2.8347,0.7988,0.748,0.061,-1.3744,-1.0572,-1.1936,-0.7199,-0.8098,-0.6502,-0.2098,-2.3365,-0.5609,-0.4134,-0.0951,-0.6314,0.5426,-0.223,-2.5656,-0.9586,-1.1039,-0.3223,0.6886,0.012,0.4972,1.7008,0.8651,1.644,0.829,0.3356,-0.6842
306,-1.2587,-0.9933,1.7385,1.7278,0.8922,-0.782,1.7875,-0.7849,-0.8784,-0.5093,-1.0738,-0.1648,-1.2176,0.6353,0.2395,-0.5714,-0.2011,0.2565,-1.015,-2.0424,0.562,-0.9713,-0.3176,1.0694,0.4589,1.1793,0.6327,0.6014,1.2478,0.4115,-0.6446,-0.9454
307,-0.192,1.8575,1.0466,1.6611,0.2879,-1.6612,1.6314,-0.4618,-0.9671,-0.5126,-1.0057,0.9152,0.0787,1.0743,1.0027,-0.6674,0.3538,0.6244,-0.2851,1.0527,1.7875,-0.4976,0.359,-0.698,0.4008,0.2294,-0.2342,-0.4848,0.7574,-0.4548,-1.1934,-0.5402
308,0.4082,2.5362,-0.0836,0.4282,-0.6536,-1.7277,0.131,-0.2101,-0.3926,-0.8574,-0.5596,0.4092,0.7569,0.4229,0.9042,-0.4729,0.3841,0.8222,0.6292,2.2537,1.6563,0.1949,0.2539,-1.8626,-0.1694,-0.3415,-0.4028,-1.4734,1.0109,-0.0424,-0.739,-0.3522
309,-0.5763,0.4316,-1.2329,-0.9902,-2.2657,-1.6318,-0.3651,-0.6442,0.2657,-0.9314,0.0976,-1.1325,0.3195,-0.2135,0.2452,-0.5444,-0.7716,0.0875,-0.649,-0.6076,0.993,-0.457,-0.0602,-1.2488,-0.2017,-0.4965,-0.4083,-1.258,0.2891,0.3076,0.2932,-0.3942
310,-1.7099,-1.9847,-0.6841,-1.072,-2.2162,-1.7201,0.9579,-1.574,0.4419,-1.306,0.0425,-1.3129,0.3174,-0.9608,0.3594,0.0242,-1.5516,0.2142,-1.5074,-2.1859,1.616,-0.0624,0.0551,-0.3131,-0.2828,0.4047,-0.0152,0.4294,0.4907,0.2081,1.4098,-0.2948
311,-2.2937,-2.4322,0.8719,0.2012,-9.00E-04,-0.7323,2.1014,-1.1979,0.6165,0.1714,-0.0259,-0.2338,-0.4249,-1.2554,0.6477,2.0801,0.1071,1.0993,-0.1448,0.5373,2.0738,1.8089,-0.1879,0.2459,-0.2361,2.3968,1.2306,1.6349,1.9119,1.1409,2.2735,-0.0197
312,-1.6551,-1.5279,0.5894,0.7625,1.4074,-0.2858,1.6886,-0.0446,0.4152,1.6719,0.3216,0.6726,-0.962,-1.0679,0.2721,3.5578,1.3887,1.2148,1.13,4.302,2.1117,2.8012,-0.5364,0.1313,0.3055,3.0186,2.0731,1.3373,1.6263,1.3332,2.4424,0.0946
313,0.0893,-0.7121,-1.5933,-0.4743,1.06,0.0246,0.7236,0.5122,0.3262,1.5786,-0.1427,0.2325,-0.2724,-0.7731,0.2796,2.756,2.1806,0.583,0.1804,3.6858,0.8097,2.4443,-0.31,-0.7127,0.3334,1.3864,0.8799,0.577,-0.2718,-0.012,0.3917,0.2999
314,0.5618,-0.8482,-2.3002,-0.7467,-0.8081,0.3162,-2.3116,0.3539,-0.2146,0.3888,-0.6656,-0.7947,-0.0412,-0.1577,-0.2711,-0.225,1.4658,-0.5392,-1.38,-0.5381,-1.8684,0.2061,-0.0499,-1.551,-0.3433,0.0038,-0.9507,-0.1577,-1.2032,-1.0078,-2.6361,0.2148
315,-0.3362,-0.4253,-1.4244,0.023,-1.8689,0.0205,-4.2937,0.2668,-0.6985,0.0117,0.0307,-0.8968,-0.3992,0.8563,-1.0555,-1.1672,0.2554,-0.9774,-0.8105,-2.302,-1.8682,-1.7457,0.2988,-1.3469,-0.2751,-0.0079,-1.2056,-0.7342,-0.9395,-0.7923,-3.2044,0.0794
316,-0.3249,1.2414,-1.7466,-0.0622,-1.4741,-0.521,-3.2004,-0.2543,-0.5089,0.4915,0.8532,-0.6831,0.128,1.2751,-1.359,-0.7223,0.3384,-0.4105,0.8502,0.0604,0.1803,-1.5346,0.9308,-0.293,0.3296,1.6287,0.019,-0.6226,-0.3605,-0.0426,-1.0107,0.4691
317,0.2725,2.4126,-1.4444,0.1728,0.1196,1.1296,-0.112,-1.5142,-0.31,0.2579,0.9423,-1.0205,0.6593,0.7062,-1.0591,-1.2404,0.0398,0.7067,0.3873,1.0609,1.2311,-0.0714,1.0658,0.492,0.3933,3.0628,0.8362,0.5785,-0.2705,0.4679,0.5295,0.2248
318,0.6228,2.7678,-0.874,0.567,1.5095,3.0447,1.2543,-1.0665,0.1904,0.2016,0.9407,-0.6013,0.2788,0.2711,-1.0474,-1.8289,-0.4513,0.3938,-0.4042,-0.0339,0.241,0.7342,0.3234,-0.1985,0.7065,2.5801,0.8242,1.467,-0.2245,0.794,0.1468,0.3808
319,0.7499,2.703,-0.2649,0.7519,2.218,3.836,1.6029,1.101,0.9789,1.2219,0.4267,0.3973,0.4943,0.5275,-0.9553,-0.2205,0.1046,-0.1405,0.6004,-0.334,-0.3961,0.8855,-0.3778,-0.7237,1.0033,1.0306,0.9139,1.0128,0.9022,0.8609,-0.3113,0.5406
320,0.1691,2.2257,0.9625,0.586,1.7733,2.6032,-0.1183,1.6557,0.2233,1.2412,-0.2171,0.523,-0.0232,-0.062,-1.0086,1.2169,-0.1082,-0.9016,0.7994,-1.7746,-1.0172,-0.7747,-1.2128,0.1846,0.5766,0.505,0.7092,0.4199,2.5217,0.8754,-0.4721,0.322
321,-0.47,-0.3116,1.736,0.5757,0.2466,-0.4618,-1.5882,0.3559,-0.6965,-0.0401,-0.6363,0.0848,-1.0659,-0.7538,-1.6856,0.715,-0.9896,-1.5099,-0.8894,-3.9016,-1.7291,-2.9527,-2.1845,1.4247,-0.1917,0.6229,-0.118,0.7492,2.698,0.7867,-0.5227,0.1766
322,-0.6037,-2.3959,3.3659,0.5929,-0.719,-1.6157,0.4765,-0.3698,-0.763,-1.419,-0.6618,0.056,-0.4581,-0.2493,-1.433,-0.1789,-1.5227,-0.7408,-1.5236,-5.2093,-1.4376,-2.3288,-2.8936,2.8648,-0.3418,1.1639,-0.1572,2.0436,2.163,1.249,-0.1526,0.3827
323,0.2526,-0.2621,3.2025,0.787,0.935,0.5029,2.8961,0.7352,0.2965,-0.0171,0.3246,1.2954,1.1667,1.0589,-0.417,0.2289,-0.4326,0.3473,0.0672,-2.9012,0.6161,1.3898,-2.4161,3.6502,0.3677,1.7982,0.4169,1.9382,1.8714,1.8729,0.3913,1.034
324,0.497,2.6566,0.4846,0.4366,1.8892,1.2793,3.0672,0.4941,0.0535,0.3629,0.2098,1.6968,1.4439,0.5642,0.0708,-0.3923,0.2451,0.3734,-0.5291,-1.0728,0.5472,1.6777,-1.3459,1.0281,0.2179,1.2061,0.475,0.5052,1.8701,0.9807,-0.2404,-0.4968
325,0.0653,2.003,-1.0211,-0.8964,0.6787,0.3507,0.9419,-0.4961,-0.616,-0.7881,-0.315,0.5805,0.5446,-0.7387,-0.4934,-2.5716,-0.2791,-0.1535,-2.3061,-2.4073,-1.7972,-1.5802,-0.8893,-0.8605,-0.2972,-0.0911,-0.4276,-0.0077,1.8935,0.0062,-1.0871,-1.3994
326,-0.0058,-1.2351,0.273,-0.4843,-0.7393,-0.4858,-1.2012,0.2647,-0.6981,-1.4256,-0.4421,-0.6841,0.2348,-0.6079,-0.9522,-3.2063,-0.7609,-0.6957,-2.3056,-1.779,-3.1255,-3.1578,-0.8766,0.1488,-0.7354,-2.2115,-0.9913,-0.3632,0.9938,-0.3122,-0.7484,0.269
327,0.1334,-4.4119,2.4875,0.7181,-0.6299,-0.9851,-1.7197,2.2396,-1.0246,-1.5182,-0.255,-2.21,0.1897,0.2467,-1.4455,-2.6755,-1.1357,-0.9581,-1.5191,-0.5995,-3.246,-2.555,-0.993,1.3279,-0.7685,-1.9175,-0.8299,-0.6936,0.0395,-0.071,0.0942,0.8049
328,-0.3464,-3.3201,3.2946,1.3348,0.8283,0.2241,0.5735,4.1071,-0.3793,-0.3958,1.1374,-2.9233,1.2055,1.7028,-0.8221,-1.4587,-0.5769,-0.4539,-0.0727,-0.7892,-2.4428,-2.5413,-0.7591,2.5815,-0.374,-0.1624,0.1287,0.1491,0.7321,0.5616,0.9089,-0.0343
329,-1.4518,-1.2826,2.524,1.0632,1.575,2.5286,2.7217,4.427,1.2303,0.4567,1.9178,-2.3349,1.121,2.0235,0.1769,-1.4696,-0.5519,0.3011,1.1437,-2.1911,-1.9454,-2.8402,-0.1586,3.4621,-0.0332,0.9914,1.2418,1.7726,1.6082,0.7793,1.5735,-0.5847
330,-1.5263,-0.3494,1.5363,0.1483,0.5269,3.073,1.9668,2.8257,1.7594,1.2067,1.4361,-1.4551,-1.2249,0.121,0.4255,-2.0179,-1.3743,0.1857,2.0587,-2.6523,-1.2407,-2.0487,0.4615,2.1609,-0.1983,0.3977,0.7797,1.5929,0.6409,0.1933,1.1771,-0.8563
331,-0.9546,0.6703,1.5406,-0.5933,-0.6789,1.7648,1.3719,0.397,1.0691,2.0042,0.603,-0.533,-2.364,-0.4411,0.8256,-0.5106,-1.1401,-0.1503,1.9144,-1.1334,0.0287,-0.6792,1.0935,0.2195,-0.4273,-0.1883,0.1452,0.2931,-0.6518,-0.89,0.1547,-0.9136
332,0.1701,1.2406,2.8322,-0.2169,0.1557,1.1165,4.4333,0.1488,0.9229,2.2648,0.469,0.5256,-2.4612,0.7694,1.9979,2.6533,0.5205,0.4899,2.1572,2.1259,1.818,2.2558,1.1051,1.0528,0.0438,0.8052,1.2773,0.3246,-0.4703,-1.4034,0.4868,-0.636
333,0.9216,1.6268,3.1603,4.00E-04,0.5933,0.7831,6.0123,0.332,0.5184,1.7166,1.1601,-0.1562,-1.9996,1.1988,2.319,3.538,1.5572,1.0046,3.3562,4.2228,3.4759,3.8214,0.9241,1.9647,0.5903,1.8123,2.2684,1.0421,0.2512,-0.7444,0.6263,-0.6974
334,0.1606,2.0995,1.2725,-0.2349,-0.2325,1.163,3.7312,-0.3342,0.3177,1.5376,1.5107,-0.6398,-0.9644,1.071,1.2029,2.8851,1.1875,0.2467,3.6836,1.1983,3.7272,2.9439,0.2561,0.5006,0.8167,-0.2269,1.0273,-0.1,-0.4993,-0.661,-0.9784,-0.7986
335,-1.293,2.1935,-1.8482,-1.5252,-2.2573,1.1725,-0.7125,-1.7428,-0.1354,1.2713,0.3514,-0.1622,-1.3155,0.5993,-0.6463,2.6196,1.2374,-1.1453,2.8991,-3.3305,2.1363,0.4962,-1.2989,-2.208,-0.1701,-3.6557,-1.2686,-1.8129,-2.6131,-1.198,-2.0191,-0.7472
336,-1.7409,3.8708,-4.3965,-2.4031,-3.2523,-0.9611,-3.7206,-1.7189,-1.1035,0.8958,0,0.3738,-1.6151,0.4366,-1.0465,3.8562,2.3074,-1.2779,2.4427,-2.3156,1.1263,-0.3556,-1.5882,-2.9886,-0.6901,-4.2225,-1.5957,-2.6326,-3.446,-1.0576,-0.6359,-0.4663
337,-1.332,4.9213,-3.9842,-1.5695,-2.4413,-3.0994,-4.2365,-0.7059,-1.5854,-0.0045,0.2919,1.8937,-0.0459,0.3531,-1.0307,3.7228,3.602,0.7161,2.2529,2.5645,1.0105,0.9607,-0.2121,-1.6256,0.2524,-2.6799,-0.8624,-2.1582,-1.7077,-0.1375,1.3116,0.3896
338,-0.8719,3.4995,-2.4089,-0.5888,-1.8992,-2.5692,-2.4302,-0.6812,-1.506,-1.3364,-0.3644,2.4964,1.446,0.7114,-0.5548,1.7888,3.3041,1.8698,-0.2468,2.5076,0.3032,0.5761,0.5494,-1.0517,0.1508,-2.3584,-1.2353,-0.9932,0.1275,0.6761,0.6116,0.4669
339,-1.1993,0.2137,-0.2626,0.1526,-1.7803,-2.4547,-1.2045,-0.6884,-0.4727,-1.5119,-0.5399,1.8207,1.5028,1.4248,-0.0725,-0.1337,0.9351,1.7737,-1.8564,0.4228,0.5346,0.1331,0.5237,-0.0476,0.2274,-1.8883,-1.4543,-0.1749,1.1144,0.7039,-0.6712,0.3266
340,-0.5989,-1.2832,0.4689,-0.0272,-0.408,-1.7268,-0.6343,0.557,1.9751,0.0684,1.5051,0.9279,1.5673,2.5265,0.7023,1.4031,0.4414,2.026,0.4087,2.8785,2.1633,1.8269,0.6869,1.6821,0.4187,-0.6048,-1.3071,-0.6483,0.384,0.1318,0.3283,0.4435
341,-0.5908,-0.5475,-0.4514,-0.4465,1.8512,0.259,1.5761,0.6957,1.9851,1.8853,2.2012,0.0071,2.0478,2.8283,0.6921,2.614,1.3071,1.9127,1.2053,4.8629,2.0989,2.7884,0.6022,1.9679,0.1366,0.7597,-0.7281,-1.2041,-0.643,-0.5486,0.944,0.0041
342,-0.9904,0.7089,-1.5006,-0.5608,3.8929,1.5152,2.5384,-0.5746,0.7566,2.3777,1.2548,0.2536,1.7697,1.526,0.7476,2.8905,1.8984,1.5115,0.3805,4.9841,2.5048,3.2548,0.4807,1.5134,0.4014,1.1968,-0.3346,-0.0031,0.329,-0.9847,0.6648,-0.1637
343,-1.0805,1.2014,-1.839,0.0323,3.8509,1.4647,-0.2196,-1.4189,-0.137,1.7226,0.3742,0.7601,-0.3349,-0.5666,1.2322,2.816,1.8394,1.2054,0.7442,5.1026,2.5662,2.3154,0.7697,1.0026,0.7242,0.144,-0.2026,1.0712,1.0643,-0.9492,0.804,0.2339
344,-0.0093,0.3649,-1.8392,-0.2912,1.3592,-0.1575,-4.0522,-2.2597,-1.5577,-0.2509,-0.7734,-0.0018,-1.7592,-1.983,0.1532,0.5892,0.3676,-0.171,0.5051,2.1604,0.2442,-0.2336,0.1746,-0.5599,0.4689,-1.0795,0.2802,0.1984,-0.4486,-0.4723,-0.6146,-0.401
345,2.0065,-0.5338,-1.5372,-1.006,-1.2696,-0.4767,-3.8457,-3.3468,-0.9425,-1.4066,-0.6264,-1.1175,-2.0524,-0.9438,-0.6727,-0.6708,-0.3467,-1.999,0.0939,-1.8222,-1.115,-2.1343,-0.6322,-2.7264,-0.1629,-1.8128,0.5267,-0.5411,-2.8542,-0.9511,-2.0089,-0.8399
346,2.9343,-1.1655,-0.9502,-1.0195,-2.5204,-0.1123,-1.5567,-2.927,0.595,-0.5372,-0.2355,-0.1108,-2.1393,0.1767,-0.0165,-0.6814,-0.4944,-2.6193,0.9811,-1.8981,-1.2871,-2.2838,-1.0754,-4.5507,-0.4305,-2.1988,-0.3132,-1.3683,-3.5298,-2.163,-1.3092,-0.5478
347,2.6985,-0.8971,-0.8924,-0.5495,-3.1662,-1.6264,-1.7417,-1.6053,0.5281,0.9677,-0.7381,0.1383,-2.2832,-0.332,1.022,0.7706,-0.2261,-1.2937,2.1657,0.4107,-0.5598,-1.0665,-0.2036,-4.3774,0.0519,-2.2873,-1.7765,-1.8905,-3.0183,-2.4792,0.4106,0.3028
348,2.031,-1.547,-0.6085,-0.9922,-3.4819,-3.5328,-5.3124,-0.746,-1.946,0.6997,-1.2719,-0.6164,-3.4587,-2.8821,0.9492,1.0601,-1.5339,-0.4309,1.3326,-1.0558,-0.1583,-0.7472,1.01,-3.4637,0.4761,-1.9468,-2.3013,-1.9737,-2.0297,-1.694,0.7194,0.5265
349,3.112,-1.0095,-3.1234,-3.0067,-3.9891,-5.0977,-4.1554,-0.0623,-2.986,0.7339,-1.5641,-1.7403,-3.4142,-3.9122,1.0454,-1.5297,-3.5134,-0.0899,1.1909,-1.6064,0.888,-0.9926,1.877,-4.6058,0.7141,-3.1046,-3.7585,-2.6609,-4.7558,-2.4088,-0.0217,0.9227
350,2.5175,-0.7086,-3.6497,-3.367,-3.1878,-4.4599,-2.7218,0.0132,-2.7069,0.4061,-1.7938,-1.6163,-2.7027,-3.769,1.0206,-2.2513,-3.3591,-0.2381,0.1336,-1.4533,0.491,-1.1965,1.6043,-4.7006,0.463,-3.1351,-3.9992,-2.9558,-5.0104,-2.5164,-0.6089,0.3816
351,1.891,-0.5287,-3.955,-3.5916,-2.3658,-3.58,-1.1854,0.0296,-2.1014,0.1616,-1.9395,-1.3044,-2.022,-3.3307,1.0624,-2.803,-2.9637,-0.4088,-0.5915,-1.0313,0.0314,-1.379,1.2151,-4.7661,0.1398,-3.179,-4.2713,-3.3305,-5.2752,-2.6167,-1.0881,-0.0434
352,1.2151,-0.5333,-4.3977,-3.9061,-1.7072,-2.8405,0.2966,0.0057,-1.5763,-0.1279,-2.1337,-1.0756,-1.4422,-3.0167,1.158,-3.4845,-2.7156,-0.6159,-1.2919,-0.7083,-0.4376,-1.6021,0.828,-4.9662,-0.2152,-3.2816,-4.6704,-3.7955,-5.6901,-2.7951,-1.5645,-0.507
353,0.5464,-0.5007,-4.9124,-4.2878,-1.062,-2.1581,1.8544,0.009,-1.0796,-0.4176,-2.3465,-0.8684,-0.8822,-2.7434,1.2587,-4.227,-2.4618,-0.7956,-2.053,-0.4886,-0.9074,-1.8365,0.4782,-5.1805,-0.5433,-3.3946,-5.1019,-4.2895,-6.1746,-3.0025,-2.0751,-0.9586
354,0.162,0.2646,-5.1607,-4.3812,0.0912,-1.4113,3.1137,0.202,-0.2628,-0.3368,-2.4154,-0.4653,-0.1755,-2.0305,1.2837,-4.166,-1.5267,-0.6413,-2.645,0.0991,-1.22,-1.8792,0.3214,-4.9846,-0.6606,-3.4066,-5.2666,-4.5917,-6.3555,-3.0086,-2.5175,-0.9623
355,0.2368,-2.0871,1.7518,0.9535,3.6032,1.9684,1.9415,2.4262,0.8643,-0.8046,-0.1846,1.4616,0.7825,-0.5572,0.3846,-3.5961,-0.6693,-0.6213,-1.1629,-1.7971,-1.4449,0.3068,1.718,1.0543,0.5978,0.1539,0.1302,-1.2248,-1.3511,0.6567,-1.9962,1.3045
356,0.6508,2.3223,1.285,1.745,3.7157,2.101,0.7563,1.8348,1.8975,0.1528,-0.1633,1.5115,0.5709,1.4027,-0.2949,1.6032,1.7404,1.437,-1.0911,0.5953,-0.2934,0.7318,1.1646,1.3352,1.2439,-0.3629,-0.1706,-0.1007,-0.8502,0.2891,-1.7183,1.4639
357,0.151,3.6234,0.4915,1.2497,2.0794,0.2478,-3.1559,0.2952,1.2833,0.1714,-0.3281,1.2465,0.9294,0.849,-0.2266,3.9134,1.0528,1.9446,0.0766,2.1509,1.0527,0.488,0.2187,0.3693,0.6401,-0.6616,-0.5809,0.499,0.4872,0.1924,-0.6176,-0.0448
358,-1.1689,3.1938,0.1786,0.5077,0.3735,0.3055,-1.7998,-1.5277,1.0926,0.0694,-1.1289,0.0233,1.5513,-0.1188,0.2521,2.4141,-0.3891,1.6283,-0.1434,1.4745,1.441,-0.8033,-0.8807,-0.1415,-0.824,-0.4425,-0.6682,0.6919,1.008,-0.2315,-0.5417,-1.818
359,-1.9343,-0.8722,-0.5607,-0.0918,-0.8119,-0.6757,1.287,-1.9794,0.8207,-0.6885,-1.5603,-0.0215,1.9547,-0.7274,0.8753,-0.4813,-2.6229,0.8878,-1.9067,-0.4539,0.3302,-2.4228,-1.2264,-1.0821,-2.2361,-0.6547,-0.1039,0.6098,0.6042,-0.7255,-1.5747,-1.7534
360,-1.9745,-1.846,-0.1149,-0.5559,1.4904,-0.4917,0.5156,-2.3614,-1.2225,-2.3934,-1.621,-0.8881,0.9539,-1.6056,0.7405,-2.1035,-5.24,-1.1272,-2.7268,-2.9401,-2.1203,-4.8214,-2.2574,-3.9949,-3.3456,-1.1324,-0.2742,-0.7441,2.2578,-0.8411,-3.6212,-2.8184
361,-1.4809,-3.6769,2.1812,0.6328,1.0471,-0.7529,3.7525,1.1765,-0.7032,-1.7167,0.1756,-0.256,1.3112,0.2522,-2.00E-04,-2.0549,-2.5517,-0.1115,-1.162,-1.6646,-1.7864,-2.7316,-0.9368,0.6878,-1.433,1.5993,2.2707,2.12,2.5146,0.6424,-0.7831,-0.6212
362,-1.8623,-3.2276,0.5825,-0.4009,-0.5413,-1.9397,4.3265,0.2737,-2.4611,-2.0037,-0.5469,-0.9581,0.9988,0.1877,-0.1997,-2.5885,-0.4453,0.8961,-2.5515,-2.9843,-2.9951,-2.5751,-1.9244,1.8105,-0.0318,2.3901,2.361,2.7548,2.8073,1.4724,1.151,-0.2121
363,-3.6421,-4.2524,-0.7721,-0.4902,-1.702,-3.5537,2.9277,-1.7242,-4.1268,-3.9386,-0.6697,-0.887,-1.1098,-1.7376,-0.4818,-1.2874,-0.656,0.7755,-2.6586,-1.2568,-4.0083,-2.0948,-3.6401,2.073,-0.0783,4.1342,3.0021,3.894,4.4608,1.7914,2.4435,-2.2404
364,-2.942,-4.471,-0.6881,-0.6607,-3.2959,-5.8974,-0.8236,-2.1342,-3.3948,-3.1607,0.1252,-2.075,0.4037,-1.0144,-0.1224,-2.6506,-1.6133,0.1766,-2.307,4.3416,-2.3167,-2.4638,-2.5781,2.877,-0.516,2.5122,2.0456,2.6888,5.2697,2.4299,3.1062,-0.7635
365,-2.8389,-2.7115,-0.5221,-0.2406,-2.9322,-4.632,-2.6056,-0.6807,-1.7583,-1.8389,-0.1536,-1.944,0.5873,-0.5586,-0.6949,-2.2926,-1.8067,-1.1323,-1.6205,3.8744,-1.3599,-1.7329,-1.8279,2.1592,-0.4496,1.5698,1.4225,1.3551,3.6816,1.6825,2.2768,0.0453
366,-1.5864,-2.0479,0.7751,1.0707,-0.7059,-1.0785,1.0256,1.6291,0.4307,-0.6261,0.452,-1.9735,0.8477,-0.4612,-0.5702,-1.0203,-0.9382,-1.744,-0.8581,-0.3547,-0.9529,-0.3592,-0.4733,2.3453,-0.0774,2.6044,2.3353,1.8031,2.6675,0.8561,2.4859,0.623
367,-1.1521,-1.3195,2.3176,2.0952,0.8351,2.1756,3.5019,2.2511,1.0817,0.4044,0.6629,-1.7593,-0.5224,-0.6979,-0.6315,-0.3215,-0.8302,-1.5,-0.7342,-2.1293,-0.5662,-0.1763,0.1856,2.5151,0.1478,2.3768,1.77,1.3806,2.0673,0.821,2.3893,0.4849
368,-1.5699,-0.5559,3.1868,2.0544,-0.0027,2.5875,3.4452,1.5303,0.5334,0.4565,-0.5999,-0.7113,-1.4199,-0.83,-1.3174,-1.2818,-1.8022,-0.3634,-1.4533,-2.1436,-0.2868,-0.5221,0.0639,1.0236,0.2343,-0.2081,-0.7219,-0.0275,0.3885,1.1411,0.7277,0.4241
369,-1.3047,0.6004,2.7798,1.0446,-0.8249,2.7098,2.8049,0.2714,0.1161,-0.0734,-1.2271,-0.6363,-0.2905,-0.2086,-0.9533,-0.9502,-1.7697,0.466,-2.4843,-2.6404,-0.6163,-0.3091,-0.7386,-0.5335,0.0447,-0.903,-1.1077,-0.2048,-1.0616,0.9342,-1.3037,-0.2068
370,-0.6154,2.6791,1.2938,-0.0062,0.2637,2.8574,1.4722,-0.4843,0.4704,0.1515,-0.3768,-0.7284,2.1623,1.1781,0.0387,0.395,-0.0986,-0.4762,-1.9737,-0.5869,-1.0607,0.2091,-1.2213,0.0968,-0.806,0.7686,0.4314,0.4355,-0.7218,0.9148,-1.0781,-0.5304
371,1.3234,2.8045,-0.5865,-0.1146,2.0367,2.9091,-1.483,0.5443,1.4024,1.3803,1.0197,0.4031,2.0731,1.4276,0.7789,1.7305,1.6154,-0.6083,0.9267,2.4738,0.4478,1.3614,-0.4976,0.9526,-0.5049,0.9478,0.8326,-0.3335,-1.1804,0.8557,0.6343,0.6442
372,2.8566,1.2582,-1.5745,-0.0083,2.5493,4.4723,-1.0436,0.3021,1.4937,1.9808,0.8854,1.3451,-0.136,0.8137,0.8152,1.562,1.6475,0.0539,1.9412,1.1077,1.3307,1.3667,1.0304,-0.0794,0.1952,-0.6346,-0.5682,-2.006,-2.7882,0.1443,0.642,2.0004
373,1.8477,1.9169,-1.3508,0.4723,2.0856,5.151,0.3873,-0.6847,1.0507,1.1872,-0.3234,1.5532,-1.1563,0.1968,0.8313,0.3949,-0.1204,0.4787,0.4966,-2.6019,1.5465,-0.0198,1.7836,-0.794,0.031,-1.505,-0.6289,-2.1352,-3.4274,-0.5922,-0.6258,1.5628
374,1.2147,2.607,-1.537,0.9476,1.2043,3.9238,-0.1304,-1.8256,1.1126,0.6298,-0.9496,1.8181,-0.8989,-0.0116,1.1513,0.0018,-0.1332,0.7523,-0.1299,-2.6267,2.0353,-0.9345,2.2485,-1.9072,0.2795,-2.2874,-0.3321,-1.3915,-2.1556,-0.889,-1.1632,1.1734
375,1.8132,0.7118,-1.9144,0.4681,0.0185,1.455,-1.3055,-1.3614,0.2161,0.063,-1.1977,1.7811,-0.1885,-0.6033,1.366,0.6489,-0.579,-0.3258,-0.3141,-1.1754,1.7504,-1.4293,1.6899,-1.7847,0.349,-1.7986,-0.5314,-1.1416,-0.7564,-0.3846,-0.4443,0.8905
376,2.0306,-1.6774,0.0542,0.4259,-0.1148,-0.167,-1.574,-0.5904,-1.3768,-1.4424,-1.0247,1.5815,0.2153,-1.1536,0.3499,0.5153,-1.6438,-1.2449,-1.228,-1.2063,-0.4557,-1.045,-0.928,-0.2114,0.5333,0.382,0.4922,-0.3138,0.6384,0.1895,0.4801,-0.1967
377,0.8834,-1.5766,1.8119,0.409,0.4412,-1.3973,-0.8172,-0.8267,-1.4497,-1.8835,-0.7071,1.6264,-0.193,-1.3312,-0.4653,-0.5235,-1.181,-0.7256,-1.4019,-0.7486,-1.836,0.2787,-2.378,1.144,0.3624,1.9281,2.0406,0.9539,1.6161,0.7441,0.7671,0.3868
378,0.2428,-0.877,1.33,0.4716,0.5618,-4.2425,-1.3421,-0.8836,-0.1993,-0.4931,0.2062,1.2549,-0.1606,-0.5987,-0.3633,0.7849,0.8848,0.3357,1.2393,3.2172,-1.2238,2.3442,-1.0503,1.6994,0.3962,1.4597,2.1577,1.4025,1.6155,0.6881,1.6925,1.9952
