,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
233,-0.376,2.5673,0.9202,-0.0953,0.3858,-1.8762,-0.263,2.7209,1.6771,-0.6356,-0.8952,0.1398,0.8836,0.5815,1.5625,-0.1123,2.0725,-0.5683,0.4756,-0.8722,1.0091,0.7211,1.7443,0.1497,1.0569,-0.6293,1.2642,-0.2698,0.8372,-0.5104,0.7028,1.5422
234,-0.2938,2.4218,-0.1753,0.9752,1.436,-1.2664,-1.0904,3.981,2.1172,-0.8765,-0.3472,0.6268,3.0205,1.8344,3.3238,1.6411,1.3293,-0.7224,0.287,0.5429,1.6112,2.1932,1.1,2.1468,3.5606,0.5468,1.6665,-0.285,1.7579,-0.953,0.7828,0.2638
235,-0.3122,2.0323,-0.3939,0.8563,1.0452,-0.5783,-1.2213,4.2732,0.2282,-1.029,0.1708,0.7966,2.2197,0.4065,2.9617,1.7933,-1.3899,-0.3519,1.6326,0.6412,0.4708,1.6841,-0.7659,2.7221,5.1136,0.304,0.3655,-1.3097,2.5591,-0.4592,-0.2971,0.2879
236,1.00E-04,2.3866,-0.296,1.4049,1.032,0.9339,-0.2441,2.117,0.2064,-0.2559,-0.0508,1.1155,0.1621,-0.8237,1.4338,0.7145,-2.1855,-0.3624,2.8938,0.084,0.2832,0.2964,-0.6034,0.9804,2.1171,-1.2217,-0.9227,-3.1745,1.4159,-0.6599,-1.104,0.5373
237,-0.1557,3.3455,-0.6611,0.4482,0.8871,0.8809,0.5183,-0.6507,0.7126,-0.2769,0.4106,1.488,-1.7396,-0.7751,0.2495,0.0505,-0.3339,0.1504,2.0756,0.1224,0.5061,0.4979,0.1708,-0.9562,-0.4072,-0.7769,0.1062,-1.9281,0.3992,-0.0079,-1.5843,0.1375
238,0.3217,3.7687,-0.7723,0.0526,-1.0085,-1.5392,-0.2518,-0.6187,0.1669,-1.3167,1.1043,1.3846,-2.9599,-0.5574,-0.4453,-0.3886,0.9715,1.4638,0.748,0.0016,-0.1279,-0.0471,-0.5722,-1.361,-0.7057,-1.4924,-0.0964,-2.415,-1.2244,-0.1164,-1.8134,-0.799
239,1.3657,1.8414,-1.1656,0.5792,-1.2806,-2.2444,-0.4195,-0.0607,0.7624,-1.4072,1.4995,0.7562,-0.8708,0.0073,-0.4776,-0.7915,-0.2367,1.3663,-0.3195,0.462,-0.4239,-2.4939,0.0677,-0.5268,-0.3908,-2.1936,-0.8531,-2.4229,-3.0074,-2.2556,-1.556,-1.6933
240,0.5625,-1.0447,-1.8828,-0.2974,-0.4075,-1.437,1.6363,-0.7346,0.3761,0.2881,0.1327,-0.5659,0.2936,-0.1256,-0.0702,-0.9438,-3.1183,-0.6847,-0.9774,0.9891,-1.0778,-2.4389,0.3739,0.2156,0.2384,-1.6371,-0.3987,-0.334,-2.5894,-3.5495,-1.2154,-1.8473
241,-1.4093,-2.2523,-1.9872,-0.6783,-0.6008,-2.4165,1.0557,-0.8941,0.6667,0.7721,-1.3068,-2.4453,-0.6789,0.1478,0.0431,-1.393,-3.4661,-0.4202,-1.6759,1.5345,-0.8064,-1.7572,-0.0809,1.5218,-1.0362,-1.8097,-1.0288,-0.4906,-2.5525,-3.6888,-0.5375,-2.2912
242,-2.5988,-1.9575,-1.914,-0.3145,-0.3725,-2.8322,-1.7495,0.125,2.1165,0.4268,-1.2272,-3.0918,0.0324,0.6793,0.3631,-2.2207,-0.5758,0.3912,-1.3993,1.6846,0.465,-1.9767,-0.8819,2.5567,-1.1676,-2.7778,-0.6054,-0.6921,-2.9508,-3.5865,-0.1952,-2.8143
243,-2.5316,-0.0343,-0.5151,0.2897,-0.8941,-0.7978,-2.2188,1.0572,0.9167,0.3682,-0.8478,-3.0544,0.3961,0.646,1.2143,-1.1172,0.7464,-1.3777,-1.4234,1.6558,0.4224,-1.284,-0.9115,1.5911,0.2421,-3.1722,-0.126,-1.876,-2.4396,-2.8337,-0.6554,-2.6225
244,-1.5259,5.7951,2.2829,1.987,1.399,-1.0189,-2.2804,2.9075,1.2957,0.6477,-0.2027,-0.9287,0.3552,0.6108,2.6393,3.2468,2.5729,-2.2781,-1.1242,1.732,-0.103,0.4107,0.7596,0.6752,2.2552,-0.8746,0.7985,-0.7284,-1.0218,-0.0611,-0.4687,0.5796
245,-1.3083,6.8916,3.289,2.3998,3.8722,-1.8571,-2.0368,3.8636,1.8637,1.4178,1.073,0.2076,0.2749,0.9293,2.9389,5.0032,3.0636,-2.55,-0.759,0.1083,-0.596,2.2733,1.0451,0.8267,3.0797,1.6074,1.5081,1.6726,0.3157,2.6497,-0.1624,4.4991
246,-0.351,1.8186,1.2073,2.1513,2.4337,-0.4452,-0.8161,3.1984,-0.1031,0.8303,1.2997,0.1398,0.7584,2.174,1.7649,3.4642,0.615,-3.1839,-0.3972,-0.0902,-0.9676,1.8673,1.0898,1.1346,1.4846,0.5595,0.4157,0.5967,0.8492,1.9041,0.0555,4.4636
247,0.1984,-3.5945,-0.7558,1.4487,0.3112,2.1728,1.3499,0.8292,-1.1786,0.1165,0.3394,-0.7209,0.7144,1.104,0.8862,1.2051,-1.2801,-2.7273,0.0766,-4.00E-04,-0.487,1.4555,1.0259,0.665,-0.7764,-0.6017,-0.7012,0.3944,1.0706,0.7684,-0.442,1.8901
248,0.7797,-1.5664,-0.1443,1.4152,1.2435,4.0143,2.9909,-0.66,0.4003,0.8072,0.3799,-1.7603,0.8882,-0.1999,1.2966,1.6144,0.1097,0.0113,1.6687,0.4736,1.5638,2.9134,1.7501,1.0673,-0.304,0.0066,-0.855,1.0306,1.3241,1.1701,-0.3893,-0.7512
249,1.5509,3.2259,0.9507,2.3027,2.7236,3.2313,1.2418,-1.4325,2.34,0.5218,1.2272,-1.0376,1.6177,-0.1765,1.8667,4.0238,3.1369,3.0844,2.7249,1.6272,2.7502,2.8004,2.326,1.5767,1.0324,1.9108,0.7148,1.282,3.0607,1.7455,0.3078,-1.2649
250,1.9633,2.5597,1.6724,3.2173,3.5993,2.432,-0.154,-1.0166,1.8608,0.5214,1.2079,0.3786,1.6962,0.1588,1.1529,4.2553,3.8577,2.9512,1.504,2.2781,3.4728,1.5568,2.3373,0.7355,0.9972,3.1837,2.3005,0.8109,3.3309,1.7722,0.8851,-0.3741
251,1.7154,3.6187,1.9559,4.7915,4.1612,2.3062,-0.93,2.3031,2.4372,0.3307,0.9562,2.9995,2.5628,0.6806,0.5805,5.0986,3.8496,1.5905,0.4376,1.2487,2.7005,-0.4241,3.5414,0.3369,-0.7426,4.3592,2.0829,0.8324,4.0055,3.248,-0.556,0.3081
252,3.7872,12.094,9.6811,14.9048,16.1943,6.348,-0.4396,11.4998,15.4347,3.6974,3.146,5.23,8.4887,3.5149,6.5309,15.4652,12.9729,3.3293,6.5168,2.3517,4.6265,2.8346,11.2796,-0.7266,3.5182,11.8332,5.0664,6.3175,11.2593,11.2157,-2.6297,-2.3595
253,4.8944,14.2991,7.9119,12.2886,14.8851,3.8722,-2.4597,11.8685,15.3449,3.4968,3.3804,4.6064,8.4502,3.5945,6.2899,13.2368,12.4729,5.5018,6.8763,2.278,3.3698,3.2376,10.8537,0.08,3.4833,10.8988,4.1681,6.4115,9.6576,10.6041,-1.7892,-1.5324
254,6.2614,16.9279,5.6749,9.1596,13.4616,0.811,-5.3811,11.9647,15.5871,3.3253,3.73,3.3803,8.6295,3.7443,6.0115,10.3788,12.2863,8.7215,7.3496,2.3889,2.2473,3.8372,10.0271,1.2582,3.7869,9.6863,3.1444,6.4848,7.8347,9.7684,-0.5368,-0.6651
255,7.7826,19.8788,3.5617,6.1949,12.2676,-2.2945,-8.4874,12.2635,16.0776,3.2438,4.1288,2.161,8.9799,3.9815,5.8421,7.6185,12.3622,12.1677,7.9208,2.6209,1.2286,4.5484,9.3548,2.513,4.2303,8.5817,2.2321,6.6328,6.102,9.0626,0.8129,0.2464
256,9.0724,22.3063,1.5618,3.333,10.9337,-5.043,-11.1133,12.4168,16.2124,3.0769,4.4731,1.1319,9.1526,4.1701,5.5935,5.029,12.1857,14.9839,8.3141,2.7468,0.169,5.0321,8.6276,3.5707,4.5364,7.5181,1.3141,6.6827,4.4115,8.2903,1.9522,1.0161
257,2.033,5.4251,-0.548,-1.4506,2.6578,-6.2765,-5.4611,4.3425,3.832,-1.6846,1.9821,-0.0081,1.6308,0.1756,3.2332,0.8096,2.7355,4.7087,1.7648,-1.3235,-2.8093,-0.6122,3.574,0.8337,3.3852,1.6795,1.3724,0.0272,-0.3626,4.4342,-0.4704,0.5253
258,6.2552,13.3663,-2.7314,-3.2178,2.6983,-3.907,-6.8313,6.1984,7.2693,0.687,4.1451,0.5521,4.5657,2.7988,1.7806,-0.4694,4.7603,8.0764,4.4314,0.2699,-3.2151,1.0434,2.3065,2.3151,3.1823,3.6608,-2.1794,3.1791,-0.0539,2.9994,0.3884,-0.8829
259,2.2224,2.0743,-4.969,-7.0118,-4.3474,-0.8488,-0.8867,0.0465,-1.8422,-1.5572,3.1006,0.6504,-0.2476,1.0384,-2.0428,-3.8857,-2.5047,-0.7496,-0.1021,-2.0515,-5.4439,-3.0318,-3.1659,0.092,1.2823,0.6036,-4.7904,-0.3823,-3.0289,-1.4958,-2.1213,-3.1851
260,1.6003,4.8606,3.6265,0.5069,3.5546,4.0281,2.6838,2.8905,1.8817,1.5791,1.4697,1.4102,0.8199,2.3269,2.1674,4.3958,0.8497,-0.4385,2.9611,0.1151,-0.1903,0.5805,-1.5999,0.1791,3.4289,4.3539,0.2312,0.9444,2.5794,4.2209,-1.4906,2.0179
261,1.4122,3.7102,4.8935,1.5635,4.1421,3.5639,0.786,2.7641,1.2145,1.415,0.9368,1.2534,-0.7556,0.941,0.9398,2.7374,1.629,1.2792,1.3927,0.559,0.5334,2.0649,-1.7073,0.3841,3.2001,4.1707,0.7544,2.5894,4.4246,4.0754,-1.205,3.3431
262,-0.0399,2.4476,4.1916,0.0989,1.0366,0.881,0.3786,1.4565,0.8067,0.9074,-0.0784,0.5505,-1.9058,-0.2081,-0.4097,-0.0783,1.8593,0.799,-0.9965,0.2296,0.3185,1.5691,-0.9004,0.8823,2.2863,1.8387,0.5986,2.5017,3.9602,1.8475,-0.2557,2.7558
263,-1.1935,-0.6111,1.7381,-2.6469,-2.1083,-0.8327,0.757,0.3954,-0.3701,1.3442,-0.9027,0.1052,-2.3235,0.033,-0.526,-1.3356,0.7632,-0.5325,-3.8209,0.4662,0.2957,0.9143,-1.2327,1.1565,1.1527,-0.128,-0.318,0.8472,2.2667,-0.1661,0.4329,1.173
264,-0.987,-1.8013,0.2622,-2.3289,-3.6866,-1.1956,0.9123,0.0743,-1.8639,1.4198,-0.9651,-1.4115,-2.1739,0.008,-1.4351,-2.5479,-2.3533,-0.8938,-4.0284,0.6152,-0.7254,-0.2494,-2.6397,1.1855,-0.1275,-1.9684,-2.7858,-2.5372,-0.4801,-1.2921,0.6927,1.0586
265,-1.1823,-1.7453,-0.8755,-0.3575,-3.1232,-1.3793,-1.0456,0.2172,-1.9304,0.2825,-0.561,-2.2217,-1.7353,-0.0116,-2.1537,-3.0344,-3.6447,-1.1337,-1.9333,-0.1323,-0.5244,-1.5051,-2.9315,1.1529,-0.3341,-2.4973,-3.7863,-2.7601,-1.7027,-0.9578,1.2367,1.7004
266,-1.5897,-3.4009,-1.7103,-0.1605,-3.2657,-2.7477,-2.3951,-0.4602,-2.3914,-0.6229,-0.6112,-2.4844,-2.2068,-0.5634,-3.0476,-4.4014,-3.5814,-1.8901,-0.2642,-2.0279,-1.8877,-2.1375,-3.3801,0.3694,0.5319,-2.5096,-3.616,-2.4102,-2.2831,-0.9888,0.8771,0.636
267,-1.2895,-3.4711,-1.1526,0.4316,-1.9309,-3.1984,-3.112,-1.3538,-1.251,-0.7069,-1.116,-0.3791,-1.3589,-0.0911,-2.0434,-3.8417,-2.0758,0.4652,-0.5409,-0.7659,-0.8046,-1.9719,-0.8863,-0.2022,0.0454,-1.9405,-1.3304,-1.6166,-0.6865,-1.0989,1.003,-1.5724
268,-1.2248,-2.6552,0.1214,-0.1338,-1.821,-2.2662,-1.2927,-2.0803,-0.7984,0.3154,-0.9612,0.3382,-1.6289,-0.0322,-0.8592,-2.4597,-1.7503,0.9378,-1.2037,0.4091,-0.7581,0.113,-0.2062,-1.3322,-0.3527,-1.3457,0.8803,-2.3704,1.1188,-0.5352,0.6252,-1.8051
269,-1.0282,-1.7251,0.3944,-0.55,-1.0909,-2.3386,-0.3026,-1.3129,-1.1713,0.3841,-1.0256,1.7801,-1.9126,0.1293,-1.243,-1.1114,-1.3373,0.0513,-1.9314,0.0554,-1.502,0.9463,-0.7266,-0.8889,0.1795,-1.4701,0.9915,-2.1808,1.4484,0.8121,-0.3423,0.5235
270,-0.1131,-4.4526,-2.1737,-2.3045,-3.947,-2.0975,2.0544,-1.595,-1.9526,0.1656,-0.5749,0.71,-0.9076,-0.476,-3.4294,-1.5664,-3.4195,-0.8111,-1.5587,-2.472,-3.4429,-0.8161,-2.4123,0.6226,1.7471,-3.2695,-2.0906,-2.6887,0.0172,0.3838,-1.6266,0.085
271,-0.6921,-9.1863,1.9894,-1.1547,-3.8163,8.9636,11.1411,2.4993,1.5713,2.7926,1.5362,-8.8831,1.1836,-0.1228,-1.5938,3.1017,-1.8046,-5.8337,4.4678,-1.6656,-1.715,-0.315,-2.1459,2.3965,5.9899,-2.0095,-1.3847,-0.8929,2.265,-1.1339,-0.828,-1.8788
272,-0.8115,-6.8439,-1.7289,-1.5948,-4.7575,-1.6137,3.0366,-1.6735,-2.0201,-2.3446,-1.3881,-3.1215,1.4412,-3.1155,-2.9131,-1.1811,-4.7858,-1.8776,-1.7764,-2.8343,-2.6552,-3.0885,-1.0733,-0.206,2.553,-3.151,0.3814,-1.3348,0.8912,-1.8098,-1.3477,-2.0092
273,2.124,3.8461,5.897,4.4976,4.9116,0.6937,0.056,6.6058,12.5773,5.2542,0.2044,-7.9835,7.9413,1.6874,4.3247,6.4303,4.5962,5.449,5.8095,3.2434,3.1266,2.4014,3.6586,4.1354,3.2873,3.89,3.2784,5.354,5.7985,2.9613,2.949,3.6047
274,3.8337,10.9787,7.8642,8.3659,10.6398,-6.6153,-9.3153,9.2757,18.1596,7.3031,-0.7029,-4.226,10.3159,4.0986,8.2247,8.7071,9.2477,11.0995,5.2086,7.7884,5.8523,5.4067,7.4688,5.3474,1.8629,7.4624,5.5485,9.6575,8.0917,6.9672,4.4414,7.0472
275,-2.0847,-5.4566,-0.1372,1.246,1.0236,-4.902,-4.7621,2.3862,-1.4199,0.5227,-1.4175,-2.0835,0.2845,-0.0664,0.9401,0.6814,-0.9504,-1.9025,-0.4283,3.3098,1.5497,0.4917,0.9114,-0.8376,-3.743,-0.9122,1.2019,-0.116,-0.4885,-0.0329,-0.1688,0.513
276,-2.6041,-0.5405,0.1414,0.8234,-1.0467,0.2595,1.2274,1.0582,-3.2077,-0.7347,0.4084,0.3799,-1.7743,0.1434,-1.4684,0.7596,0.6371,-3.4567,-0.077,-2.0177,-1.3587,-0.3377,-1.799,-2.7403,-1.2205,-1.7062,-0.8901,-3.1484,-0.2472,-0.2589,-2.7819,-1.2485
277,4.0017,10.443,7.477,8.3397,12.2557,8.9383,9.2638,4.9648,8.2539,4.6822,0.8327,9.8767,4.3695,2.848,5.5022,14.2704,9.0562,0.063,11.8525,-3.6646,8.5401,6.7211,4.9516,-7.4256,1.7707,9.3328,3.5899,5.823,8.7767,8.3058,-2.6305,3.4984
278,-1.3088,-1.1495,-3.8831,-2.7114,-3.5383,4.9449,4.4592,-4.2681,-4.7454,-0.4809,-1.0995,3.2007,-0.6803,-1.2798,-1.4534,-2.2047,-0.8568,-1.3752,-1.9266,0.1097,0.8944,0.0373,-3.2161,-3.0894,-3.8513,0.113,-2.5797,1.0947,-0.9884,-3.6525,-1.68,-2.6814
279,3.5674,5.3819,1.8847,5.8749,11.1807,10.6431,9.2818,1.3197,5.1661,3.7755,0.1199,11.6673,4.0237,0.5667,6.9193,11.5614,5.5471,-1.9519,9.0316,0.5105,11.019,7.3686,5.7761,-7.8694,-0.8093,9.2539,3.6801,7.1617,7.1765,4.3404,-1.9289,1.0104
280,2.995,4.2015,2.3655,6.9731,11.9329,9.9221,8.403,2.1813,5.568,3.5495,0.8187,9.1497,3.2512,0.4516,6.3659,10.6789,5.2865,-1.7487,7.772,1.242,8.897,7.0593,6.6784,-6.8984,0.4326,8.7382,4.4597,6.8659,7.3874,4.9815,-1.6486,1.0711
281,2.3492,3.0466,3.2169,8.2995,12.7675,9.3966,7.9251,3.2777,5.9636,3.2909,1.707,6.3488,2.2558,0.405,5.5394,9.936,5.141,-1.7273,6.6686,1.5064,6.3359,6.6586,7.5402,-6.0388,2.0343,8.152,5.2731,6.2932,7.7146,5.9069,-1.5347,1.161
282,1.6922,1.7825,3.9301,9.571,13.5761,8.944,7.5425,4.2949,6.272,3.0201,2.5996,3.6411,1.2162,0.3265,4.7362,9.2005,4.9405,-1.8687,5.5253,1.7846,3.8347,6.3009,8.4269,-5.2813,3.5988,7.5974,6.1074,5.7078,8.0285,6.7527,-1.4512,1.1543
283,1.0858,0.5908,4.622,10.7535,14.3426,8.5976,7.1937,5.1938,6.5315,2.7466,3.4056,1.1198,0.2754,0.2187,3.9867,8.4545,4.6999,-1.8913,4.4786,2.0886,1.5386,5.9339,9.214,-4.531,5.0047,7.0443,6.833,5.2035,8.2865,7.5168,-1.3462,1.193
284,-0.3247,3.6354,-0.8415,2.2627,4.831,-2.1382,-0.6861,3.0838,2.1025,-0.7125,0.3235,-0.6803,1.0606,-0.6621,-0.1814,0.7422,2.0676,1.5769,-0.794,0.4081,-0.5836,1.7704,4.1321,-2.5058,1.2652,2.3548,0.8412,3.0066,1.2299,2.2608,-0.8429,1.6646
285,1.0375,1.903,8.0251,12.5401,15.8913,8.7748,5.7334,6.0357,7.5211,2.2,3.2873,-1.1006,0.8546,0.2331,3.1542,7.0265,4.6499,2.87,4.8584,2.652,0.1324,4.3229,8.6262,-1.9246,5.3796,5.5491,6.043,5.8622,8.0705,9.0612,-0.3695,3.7579
286,1.5963,4.4753,10.8351,13.2097,16.745,9.3241,4.626,6.0055,8.3019,1.9306,2.3665,-0.8181,2.3878,0.3724,3.0666,6.3624,4.8602,7.7431,6.3377,2.8965,1.0109,3.0527,7.2335,-0.0451,4.3762,4.5903,4.5201,7.0324,7.6203,9.9102,0.5066,6.344
287,2.1491,7.0975,12.8305,13.3731,17.1226,9.2815,3.02,5.4071,9.2311,1.7311,1.5065,-0.7008,3.6208,0.743,3.0071,5.4886,4.4303,12.0262,7.4459,3.0449,1.7414,1.886,5.504,1.4599,3.4971,3.6019,2.8234,7.6134,6.7467,10.3475,1.1082,8.2039
288,0.7871,1.5654,4.7758,5.7561,8.1648,6.4622,-1.163,2.4373,7.6414,0.6533,-0.1935,-0.0289,2.6376,-0.185,1.7764,1.6388,-0.1795,7.0437,3.4785,0.9684,3.3675,1.0644,1.1567,1.5829,2.2272,0.5763,-0.0599,5.144,1.8245,3.2209,-0.2033,2.4408
289,0.0873,2.3576,1.1461,2.4256,5.3645,3.2287,-3.8026,-0.3156,8.0814,0.9106,1.7844,-0.9267,0.3653,1.5592,2.2962,-1.3219,-3.2459,4.3067,0.0112,1.1685,0.0198,1.2552,-1.6112,1.3409,3.7377,0.4455,0.083,2.1951,-0.0966,0.9755,-1.2674,-2.0237
290,2.6421,8.17,0.2688,2.9481,5.939,-1.3715,-6.9275,-4.3544,9.8418,1.672,1.7812,-4.8235,-0.5931,4.1515,1.731,-1.0766,-6.7069,5.62,0.2894,0.9005,-1.9397,1.9266,-1.7194,-1.9943,3.8369,1.2964,-2.5416,-2.2002,-2.7492,1.8498,-2.4665,-2.3761
291,2.9088,6.7194,-0.7722,0.8111,2.8182,-1.4544,-6.4232,-4.6133,7.4904,1.0233,1.5487,-4.9205,-0.6315,3.5021,0.6557,-2.3314,-6.7929,4.7437,-0.6526,0.0156,-2.4684,1.7371,-2.083,-1.5769,2.6297,0.9541,-3.5154,-2.504,-4.0451,-0.0941,-2.3653,-2.7826
292,3.2188,5.2625,-0.9627,-0.8995,0.0916,-0.8855,-5.3746,-4.3608,4.9615,0.2821,1.2087,-4.7685,-0.3113,2.6204,-0.4504,-3.399,-6.2559,4.5315,-1.148,-0.8186,-2.772,1.426,-2.1879,-0.7898,1.1894,0.6361,-4.4207,-2.2121,-4.9778,-1.6847,-1.9984,-2.4129
293,3.5222,3.766,-1.1645,-2.7186,-2.7533,-0.3186,-4.3707,-4.1965,2.4765,-0.5137,0.8283,-4.6762,2.00E-04,1.7528,-1.606,-4.5454,-5.8766,4.3396,-1.6095,-1.7328,-3.1268,1.0907,-2.3912,-0.0462,-0.2757,0.3025,-5.4564,-2.0066,-6.0166,-3.3506,-1.7177,-2.1032
294,3.8565,2.2949,-1.4763,-4.6122,-5.6111,0.1536,-3.4729,-4.1267,0.1364,-1.2452,0.5269,-4.6429,0.3,0.9791,-2.6949,-5.7805,-5.6103,4.0962,-2.1667,-2.6362,-3.5076,0.7983,-2.6299,0.6383,-1.7126,-0.0104,-6.5736,-1.8995,-7.1306,-5.0897,-1.48,-1.8935
295,4.2645,1.1947,-1.8696,-5.9972,-7.8059,0.5048,-2.7325,-3.8749,-2.1744,-1.563,0.4371,-4.5204,0.6228,0.2409,-3.5409,-6.7733,-4.9264,3.9243,-2.9995,-3.1887,-3.6458,0.6527,-2.6004,1.464,-2.9483,-0.2476,-7.2714,-1.4037,-7.8711,-6.5451,-0.8907,-1.6095
296,3.521,0.8227,-0.5053,0.6643,-1.167,2.6574,0.233,-3.5071,-1.3326,-0.0869,1.2051,-1.9062,-0.4284,-0.8819,-0.3224,-1.403,-3.2663,1.8426,-2.7244,-3.2883,-1.2887,1.8993,0.4508,0.0259,-2.6235,0.8209,-3.4299,-2.6537,-3.6731,-3.1077,-0.2514,0.5596
297,1.6038,1.8671,-2.3721,0.8298,-0.514,1.8762,1.3312,-3.0303,-1.9939,1.3175,1.8398,-1.4137,-1.0252,-1.8198,-0.7041,-0.9167,0.0431,0.9088,-3.3711,-3.8676,-0.3554,1.228,0.4897,0.9169,-3.2312,0.1267,-2.0048,0.183,-3.2278,-2.435,0.7785,0.6771
298,0.8963,0.7478,-4.3366,-1.1345,-3.5894,0.4803,1.758,-3.0723,-3.0039,0.2352,1.0546,-0.4184,-1.0275,-2.2539,-2.2803,-0.3124,1.5472,-1.9123,-2.7253,-3.7656,-0.0866,0.0254,0.1425,0.6641,-3.1513,-0.5772,-0.56,0.6992,-3.7989,-2.5959,0.2677,-1.8525
299,1.2329,0.992,-4.4871,-2.6769,-4.9588,0.2193,2.1634,-1.6497,-1.8107,-1.3967,1.0057,1.2721,1.4833,-1.1169,-1.1034,0.8918,1.7679,-2.1947,-0.5137,-0.6812,0.4533,-0.4853,1.259,-0.7091,-2.6916,-0.8634,-0.2614,-1.619,-3.4691,-2.219,0.1002,-3.6478
300,0.2696,0.7512,-3.6099,-3.2454,-3.0704,1.152,2.3379,0.0805,-0.6371,-0.5671,0.8023,0.61,2.5721,-0.9224,0.6114,1.5988,0.9395,-0.165,1.2093,0.3816,0.6776,0.1987,1.0053,-1.4906,-1.3517,-0.5792,0.0444,-1.6165,-0.7684,-1.1511,-0.3114,-3.2202
301,-1.2598,-2.1141,-2.4969,-2.6061,-1.357,1.08,2.0893,0.7803,-1.0944,0.9119,0.61,-1.3199,0.6887,-0.8274,0.6061,0.2641,0.5543,0.1958,1.9051,-1.1176,-0.4475,0.7025,-0.6765,-0.9332,-0.3892,-1.617,0.253,-1.3487,0.8753,-0.7907,-1.1556,-1.3765
302,-2.3219,-2.8907,-1.5277,0.3574,1.7333,1.6285,0.6856,1.1087,0.7738,1.785,0.1924,-0.318,0.3506,0.7053,0.7895,1.248,2.1184,0.4208,2.3339,-0.4485,0.4239,1.4463,-0.0569,0.7223,-0.2969,-0.1996,1.1356,0.7117,2.441,0.0159,-0.5874,-0.7411
303,-2.151,-2.0402,-1.2957,2.1382,3.4844,1.3168,0.5026,1.1959,2.246,1.7478,-0.0168,0.4381,0.6555,2.1216,1.2546,3.1344,2.4909,0.008,1.3314,0.545,0.7024,1.8594,-0.0854,1.0241,0.9347,1.4681,1.6369,1.2777,3.4749,1.8276,-0.4212,-0.5731
304,-0.3302,-0.3566,-0.6229,0.9337,2.0268,0.6584,1.1389,0.9847,2.3347,0.9569,1.0739,0.4012,-0.1315,2.2399,1.2569,2.9049,2.2019,-1.1392,1.2583,-0.28,-0.7309,1.8811,-1.8574,0.2424,2.3143,1.0881,0.7238,1.2327,2.4185,2.6573,-0.5374,1.1384
305,0.7082,-0.3672,0.2621,-0.9841,-1.1986,-0.5793,2.3723,-0.3694,2.0003,0.6984,2.4686,-0.442,-1.5949,1.4101,0.0325,-0.0731,1.4579,-2.1506,1.7298,-2.7235,-2.3608,0.8423,-4.3766,-0.2932,0.2307,-0.638,-1.9609,-0.7585,-0.7208,0.0806,0.516,1.9073
306,-5.9746,-0.9906,0.1716,-2.9686,-1.6352,-0.9688,3.5634,-0.5228,7.5809,1.4474,0.5355,-5.4798,0.3245,2.7781,-0.8929,0.5377,6.263,-6.1937,1.5883,-1.244,1.4428,-2.846,-5.8572,-0.1085,-6.6537,-3.3791,-5.4184,1.3047,-3.7667,-2.5182,0.4524,-0.6676
307,1.0193,1.5922,2.2163,0.1395,-1.2856,-1.708,3.4702,-0.44,-7.00E-04,-1.8809,1.9577,-0.2945,1.228,2.5062,-1.31,-0.8521,0.7339,-0.5052,2.1126,-0.8334,1.0044,-3.6619,0.2739,0.7362,-6.4494,-2.4197,-2.8679,-2.5207,-2.2374,-3.7202,1.9761,1.6282
308,-5.0412,3.3679,0.9759,-0.0377,3.9728,0.6379,2.3552,1.576,10.6024,1.9593,0.7172,-6.6733,4.6385,4.5333,-0.2957,3.4534,8.8827,-1.9136,4.6132,0.3443,5.8002,-4.2301,-1.8869,0.082,-9.5291,-1.6863,-6.0328,2.5693,-2.1613,-1.621,0.6685,-0.6627
309,-2.8058,4.289,1.9783,1.68,5.6544,1.1463,1.8606,3.1697,10.0641,2.4668,1.3599,-5.0122,5.0171,4.4307,0.737,5.0171,9.0981,-1.4331,5.6267,0.9513,5.9638,-2.355,0.4338,-0.1571,-6.1931,0.6488,-4.0771,3.1317,0.3448,0.2546,0.6025,-0.3919
310,-0.4351,5.0337,3.0825,3.3458,7.1388,1.6215,1.471,4.708,9.4151,3.0687,2.0757,-3.2459,5.1416,4.2438,1.8167,6.5051,9.1982,-1.2343,6.6338,1.4661,5.9334,-0.2315,2.657,-0.4946,-2.5275,3.0714,-2.0365,3.5894,2.867,2.186,0.5372,-0.0924
311,1.8817,5.8191,4.1732,4.9993,8.6526,2.1007,1.0728,6.2268,8.8377,3.6707,2.7743,-1.558,5.3231,4.0856,2.8632,7.9957,9.3443,-0.9988,7.6728,1.9761,5.9777,1.8139,4.8665,-0.8354,0.9742,5.4509,-0.082,4.0558,5.3255,4.0669,0.4796,0.1902
